,Dissimilarity a,Correlation a,Energy a,Contrast a,Homogeneity a,Dissimilarity b,Correlation b,Energy b,Contrast b,Homogeneity b,red 1/4 a,red 2/4 a,red 3/4 a,red 4/4 a,green 1/4 a,green 2/4 a,green 3/4 a,green 4/4 a,blue 1/4 a,blue 2/4 a,blue 3/4 a,blue 4/4 a,red 1/4 b,red 2/4 b,red 3/4 b,red 4/4 b,green 1/4 b,green 2/4 b,green 3/4 b,green 4/4 b,blue 1/4 b,blue 2/4 b,blue 3/4 b,blue 4/4 b
10,13.777083333333332,0.24072117980483249,0.038386512026433915,317.2583333333333,0.07446226174020637,10.6875,0.3624269373810582,0.03999240379260931,192.02083333333331,0.09016819143007777,0,83,938,0,32,984,2,0,166,834,0,0,0,0,843,153,0,603,388,0,1,1003,11,0
11,12.10625,0.47699241613022325,0.038386512026433915,250.36666666666667,0.08465519625482984,12.290625000000002,0.21854158522456182,0.04119524986101081,278.4302083333333,0.10205744680947985,0,18,995,9,6,898,108,0,68,942,0,0,0,0,796,202,0,476,514,0,2,967,44,0
12,15.184375000000001,0.3418972010959646,0.037730771408905905,401.8572916666667,0.0725060593425296,16.907291666666666,0.33619976853251365,0.0375,508.1635416666667,0.06645334979580961,0,1,544,453,0,239,765,0,4,655,347,0,0,1,303,706,0,176,836,0,4,383,622,0
13,16.78229166666667,0.30984352530302567,0.03566092243463269,487.734375,0.06742281865155975,9.851041666666665,0.5995226546866228,0.042517357566580316,186.03854166666667,0.11968217720866295,0,1,507,492,0,245,767,0,3,593,404,0,0,0,115,903,0,43,973,0,0,104,911,0
14,13.75,0.3232582208863491,0.03813126087025651,322.4458333333333,0.07215630601473544,13.136458333333334,0.4692787447055864,0.03735504391050231,306.0197916666667,0.08827779673940205,0,0,688,310,0,360,639,0,3,820,178,0,0,0,378,632,0,209,791,0,0,533,471,0
15,9.28125,0.5392106101271467,0.04179667218278933,154.42083333333332,0.11215320703770242,12.213541666666666,0.39070999979319165,0.03883614975480677,257.0447916666667,0.09226802998623168,0,0,472,514,0,155,856,0,0,565,428,0,0,0,316,690,0,127,885,0,0,413,595,0
16,13.005208333333332,0.41567370768024053,0.0391422796417832,290.896875,0.08271991992623115,13.672916666666667,0.2714163265154433,0.03897559777889523,323.84791666666666,0.07441808713029947,0,1,759,236,0,379,603,0,6,878,122,0,0,0,631,364,0,420,577,0,6,918,91,0
17,13.942708333333332,0.3424196225724538,0.03682847818679935,326.8864583333333,0.07853261231305916,14.569791666666667,0.16187111290280048,0.038017265814363876,352.96770833333335,0.07176606320708463,0,5,945,57,1,796,201,0,35,975,10,0,0,0,783,211,0,599,389,0,10,993,20,0
18,13.470833333333331,0.3886457235550107,0.0369754986443726,296.3958333333333,0.08131041877034315,12.215625,0.15565460304647327,0.04090448732514971,273.21354166666663,0.09692958395203669,0,12,989,15,3,903,105,0,64,952,2,0,0,0,868,116,0,645,331,0,11,1003,4,0
19,14.462499999999999,0.22195041254851436,0.038273277230987154,328.24791666666664,0.06224221450243882,14.511458333333332,0.07395886518147451,0.03897559777889522,345.36979166666663,0.06564698880139636,0,42,975,4,15,990,13,0,140,870,0,0,0,1,938,76,0,858,147,0,21,998,1,0
20,14.729166666666666,0.41890412691019363,0.03676950540567248,355.94374999999997,0.0702089088703163,14.952083333333333,0.3554735199201531,0.037238672774415574,370.24791666666664,0.06956898582825027,0,37,980,3,14,901,90,0,105,907,0,0,0,24,950,39,7,838,155,0,62,959,1,0
21,14.530208333333334,0.32673002682639884,0.03665127517866496,349.21354166666663,0.07501370154194245,11.026041666666666,0.5343288095655898,0.03969283100678677,199.94687499999998,0.08616976572989174,0,65,952,2,22,970,20,0,158,845,0,0,0,18,987,18,5,946,57,0,57,962,0,0
22,15.26875,0.5107644855673552,0.03560001560548971,396.3833333333333,0.07162309283446038,13.387500000000001,0.33422920368715553,0.03755782578608322,299.59999999999997,0.0734313135936144,0,0,612,394,0,375,636,0,7,679,323,0,0,0,662,338,0,479,515,0,6,948,64,0
23,15.727083333333333,0.23914763833920002,0.037238672774415574,423.79374999999993,0.07898992599924476,14.469791666666667,0.29238649617516804,0.036680868461789605,368.65729166666665,0.07765576192657604,0,1,748,256,0,454,538,0,11,902,92,0,0,0,605,400,0,392,610,0,2,822,182,0
24,12.197916666666666,0.5931110173089778,0.037730771408905905,257.61249999999995,0.10352587192531154,13.724999999999998,0.2716239405108342,0.038273277230987154,312.5958333333333,0.07658416810851214,0,4,842,153,1,576,431,0,11,901,93,0,0,0,753,248,0,555,433,0,8,983,24,0
25,14.270833333333332,0.3406777173826364,0.037960139913101244,354.08125,0.08532546355609782,14.595833333333333,0.25923326633815613,0.03894774811633316,378.26666666666665,0.07360959785373515,0,2,736,262,0,413,585,0,7,858,138,0,0,3,636,351,0,415,574,0,16,941,53,0
26,9.641666666666666,0.5258019909704306,0.04259385062554349,179.6375,0.12118293039871333,13.045833333333334,0.5969589366580358,0.03623443152276268,284.34791666666666,0.07506825243236802,0,0,843,143,0,399,600,0,5,902,99,0,0,6,931,74,1,818,195,0,71,943,2,0
27,9.760416666666668,0.4472641034850654,0.04284784125250653,180.36874999999998,0.11693572891214309,10.380208333333332,0.4453020802891926,0.04079824172409612,190.89270833333333,0.10444369711252205,0,0,851,145,0,356,632,0,2,912,88,0,0,1,882,121,0,663,326,0,8,1009,4,0
28,11.917708333333334,0.5436585521210563,0.03999240379260931,277.590625,0.1009730243305541,13.073958333333334,0.5741746016209298,0.03694614135618375,313.08437499999997,0.09774694605721448,0,12,918,74,3,617,387,0,23,931,49,0,0,48,931,25,23,897,92,0,145,858,0,0
29,13.648958333333333,0.38637002004888527,0.03767321108338567,300.5802083333333,0.07594419617300208,15.863541666666666,0.2500117650557203,0.03775951866748304,425.8864583333333,0.06862703727841071,0,25,990,7,12,934,62,0,62,949,1,0,0,12,913,73,6,762,228,0,45,969,4,0
30,12.829166666666666,0.40413479812155106,0.03775951866748304,274.89374999999995,0.08580516885477552,15.59375,0.15579805041400682,0.03764439791581802,409.0375,0.06440373149952294,0,28,989,3,12,974,21,0,64,947,0,0,0,35,973,9,17,978,22,0,107,907,0,0
31,15.061458333333333,0.31956319293730306,0.03676950540567248,385.409375,0.07437409512372488,13.842708333333333,0.3428988756517962,0.0375,339.5802083333333,0.08549421524566801,0,31,983,3,8,914,87,0,72,942,1,0,0,45,970,3,12,962,37,0,90,924,0,0
32,12.587500000000002,0.2769836145809603,0.040477831724428016,257.88125,0.08115613687744529,15.007291666666667,0.3040212193733744,0.03729690372910033,420.884375,0.07868176386705628,0,0,481,510,0,125,887,0,0,573,411,0,0,2,383,625,0,234,779,0,2,586,419,0
33,15.869791666666666,0.33308282817150164,0.036592016813021454,420.371875,0.058946939442287606,17.125,0.261511726342813,0.03629427372955072,500.76041666666663,0.06540554238401033,0,5,818,176,0,548,453,0,29,937,39,0,0,2,562,429,0,413,585,0,15,856,131,0
34,11.997916666666667,0.4478049006873902,0.03793154470006901,254.2875,0.08761483040713335,15.9875,0.2116213851827488,0.037151155208597936,432.11875,0.07272606667637849,0,6,898,103,2,635,372,0,13,988,10,0,0,2,757,252,0,646,348,0,24,962,29,0
35,14.325,0.5277904270844455,0.03700483264235752,357.3666666666667,0.07346039624489875,16.240625,0.35803631459137586,0.036054308958076625,419.9593749999999,0.06572789037005838,0,52,941,23,23,827,162,0,98,908,6,0,0,23,920,74,7,881,126,0,99,915,3,0
36,12.967708333333334,0.7040718004632706,0.037151155208597936,310.4989583333333,0.09685225350828597,11.9125,0.6599974431381463,0.03723867277441558,236.05,0.08258174371989588,0,56,865,69,19,688,304,0,100,823,78,0,0,12,933,70,2,849,166,0,78,934,0,0
37,12.727083333333335,0.1777572264541295,0.03950101088720529,281.8458333333333,0.07944139220497884,13.136458333333334,0.4028147461092671,0.038386512026433915,313.53229166666665,0.09262728742424853,0,44,973,0,12,1009,1,0,110,897,0,0,0,30,990,0,17,985,14,0,121,884,0,0
38,12.654166666666667,0.4906669617669643,0.03703414340548162,277.1979166666667,0.0805277335822231,12.1,0.3673755620779762,0.04135298591933168,249.41666666666666,0.09819323189105518,0,13,985,16,4,811,185,0,43,965,6,0,0,45,970,0,21,996,4,0,215,774,0,0
39,9.762500000000001,0.39577121937602766,0.04106334030088963,158.00416666666666,0.10085288453372974,10.090625,0.31290426369030333,0.042389562394532926,174.284375,0.10323646093174692,0,5,1015,1,0,985,29,0,17,1006,0,0,0,26,992,0,9,1013,0,0,161,838,0,0
40,11.933333333333334,0.17303972350694014,0.04103690750748377,240.17083333333332,0.08718412337059735,11.135416666666668,0.38184224172597714,0.03993810315141837,227.99583333333334,0.09411486481467289,0,7,1012,3,0,993,27,0,34,979,0,0,0,32,984,1,15,1002,5,0,96,926,0,0
41,9.735416666666666,0.24720097824140239,0.043873832684693095,154.23541666666668,0.10317826804261225,8.766666666666667,0.2750437563009477,0.04434124302873492,123.95,0.11538609779865147,0,4,1020,0,1,1020,1,0,33,983,0,0,0,0,1024,0,0,1023,1,0,22,1000,0,0
42,9.8625,0.42762679987492636,0.040851399064849116,163.33749999999998,0.10351757505455422,9.809375,0.2077195990520051,0.04325112394172228,155.00729166666667,0.10287967761993222,0,25,995,1,6,1008,3,0,69,946,0,0,0,2,1020,0,0,1020,3,0,42,973,0,0
43,14.540625000000002,0.29691694352300285,0.03712193683584471,354.6427083333333,0.07793752519598973,12.736458333333331,0.3852689398542021,0.03790292791387553,279.18854166666665,0.09222095307339782,0,0,827,168,0,474,524,0,7,921,87,0,0,0,416,583,0,213,784,0,0,666,338,0
44,13.73125,0.3160136858684385,0.04106334030088963,355.97291666666666,0.07907311060244537,12.435416666666665,0.3350748091118851,0.03903123748998999,277.58333333333337,0.0911437254147142,0,4,688,287,3,267,737,0,9,814,163,0,0,0,458,525,0,275,722,0,0,808,199,0
45,13.348958333333332,0.65942984662834,0.0377882440567022,324.3322916666667,0.08644860739154331,13.473958333333334,0.3881180336664629,0.039280640906176674,319.75104166666665,0.08714899401766663,0,15,857,114,5,621,380,0,61,854,89,0,0,3,522,461,0,343,665,0,11,823,171,0
46,16.704166666666666,0.23520037176006145,0.03676950540567248,459.62291666666664,0.06620677975139087,16.535416666666666,0.5112319254152822,0.03517071461694611,451.4625,0.06656534089164298,0,32,954,28,10,909,88,0,117,896,2,0,0,17,745,233,6,645,354,0,81,880,51,0
47,12.739583333333332,0.22092937254147776,0.03974746672570607,276.8354166666667,0.0807370614426366,16.353125,0.45033124946723363,0.036084391824351615,440.0552083333333,0.06126623851484023,0,36,979,2,9,1005,8,0,97,913,0,0,0,33,886,87,17,804,183,0,113,897,6,0
48,12.759374999999999,0.2519469398749419,0.03972015826028671,266.58854166666663,0.07767200209399633,17.007291666666667,0.1368043818594741,0.0369754986443726,454.859375,0.06069802220148065,0,19,997,5,5,990,25,0,58,954,4,0,0,53,967,1,29,973,16,0,173,832,0,0
49,10.497916666666665,0.36040407371556465,0.04079824172409612,182.81875000000002,0.08686465299972687,14.604166666666668,0.40336628440272865,0.03665127517866496,353.2416666666667,0.06600134764447822,0,11,1009,0,4,1012,5,0,38,981,0,0,0,30,961,24,14,929,68,0,141,873,0,0
50,10.362499999999999,0.23276822008419093,0.04360093653428406,176.44583333333333,0.0983381280899204,11.985416666666666,0.4765322541306688,0.03897559777889522,252.99166666666665,0.093595367764186,0,18,1004,0,4,1020,0,0,65,949,0,0,0,44,969,0,11,1001,5,0,183,821,0,0
51,9.223958333333332,0.3364900677340217,0.043725191378781995,141.890625,0.11431569093962492,8.647916666666667,0.46463604749683135,0.04267020655888342,128.8875,0.1231126413942798,0,5,1018,0,1,1023,0,0,33,978,0,0,0,17,1004,0,3,1020,1,0,73,937,0,0
52,8.154166666666667,0.3431658605897362,0.04509346004565284,108.13541666666667,0.1084428177438255,8.357291666666667,0.46954457812874056,0.04192627457812106,115.66979166666667,0.12002030086594796,0,0,1023,0,0,1023,0,0,9,1012,0,0,0,2,1022,0,2,1022,0,0,50,961,0,0
53,8.553125000000001,0.48031498559182273,0.043125503217675935,118.76354166666667,0.10621401045197962,9.441666666666666,0.38725631916114994,0.042029668753816696,150.75208333333333,0.11575782890212957,0,28,990,0,2,1020,0,0,63,954,0,0,0,0,1020,2,0,1008,12,0,22,1000,0,0
54,8.940624999999999,0.42760539345120335,0.04256836821188031,131.646875,0.11930266241665094,9.091666666666667,0.3763816500190298,0.04345136169711294,145.55624999999998,0.11764583284565364,0,8,1014,0,1,1020,0,0,25,998,0,0,0,2,1020,0,0,972,38,0,7,1017,0,0
55,16.207291666666666,0.5034002872015431,0.03575208812860524,442.440625,0.07471980464907735,11.664583333333333,0.4198053222418813,0.04012783392553796,263.98125,0.10900415915261143,0,2,712,295,0,527,480,0,13,798,204,0,0,0,144,868,0,49,972,0,0,188,816,0
56,14.821875000000002,0.35084521382440925,0.03662165798176447,389.28229166666665,0.0765874261756574,13.240625,0.471855059097789,0.037267799624996496,307.99062499999997,0.08442031267113995,0,3,779,213,0,523,483,0,22,913,80,0,0,0,333,666,0,179,836,0,0,511,502,0
57,15.151041666666668,0.39061328143218665,0.03656235161413384,393.3822916666667,0.07651887951687118,13.390625000000002,0.22379977288784064,0.038386512026433915,301.1697916666667,0.08067033372208327,0,5,902,90,1,609,394,0,31,911,71,0,0,0,494,499,0,302,696,0,0,821,182,0
58,13.547916666666666,0.20513097719443688,0.038696199210430646,307.96875,0.08151416727182896,13.747916666666669,0.26511659804900706,0.03974746672570607,340.1791666666667,0.09033086562359025,0,13,1004,3,4,964,47,0,66,954,0,0,0,2,555,426,1,348,656,0,5,892,110,0
59,11.464583333333334,0.28313060378801175,0.04058491612245449,216.39583333333334,0.09732337644534542,12.979166666666666,0.342357018578788,0.040100784489416993,297.1958333333333,0.08547602898689832,0,18,999,0,7,1003,10,0,65,953,0,0,0,0,688,294,0,446,551,0,5,945,65,0
60,7.996875,0.4470288598502261,0.04559597630883185,113.62395833333333,0.1403146447366756,11.696874999999999,0.5116181975979592,0.04195214701167139,257.50104166666665,0.1069073048433234,0,8,1009,0,0,1021,1,0,26,993,0,0,0,3,705,277,3,410,584,0,27,945,43,0
61,9.188541666666666,0.3621739676607603,0.04379957508672633,150.9239583333333,0.10490549283874603,12.931249999999999,0.3670715683578683,0.03919768275463913,304.7583333333333,0.08229161308505745,0,20,1000,0,5,1017,1,0,35,981,0,0,0,3,865,134,3,690,305,0,22,987,10,0
62,8.918749999999998,0.23599070774151254,0.046187081827907005,137.63333333333333,0.11820573423006005,10.845833333333333,0.6689547374562316,0.038808200021244084,216.8875,0.09992057363764663,0,6,1016,0,0,1022,1,0,16,1004,0,0,0,3,706,285,1,524,476,0,25,852,131,0
63,9.476041666666665,0.37413024547864626,0.04226138078145999,147.80520833333333,0.1014118092757371,13.855208333333334,0.1850230072331397,0.03847121940129039,317.57395833333334,0.06699983588912635,0,9,1014,0,1,1020,2,0,30,982,0,0,0,20,994,5,11,985,24,0,91,925,1,0
64,9.383333333333333,0.5405116727867015,0.04069171871796794,144.95208333333335,0.10269131842559023,9.605208333333332,0.48090081642807775,0.04122158111960287,161.98229166666664,0.10745289627631029,0,24,998,0,8,1006,7,0,42,977,0,0,0,7,1013,4,2,1002,16,0,47,969,1,0
65,7.657291666666666,0.22798728035100413,0.048389873538903894,96.87187499999999,0.12716240712995516,8.287500000000001,0.41310243536906877,0.04502121413536315,118.16041666666665,0.12702027837305715,0,3,1020,0,0,1024,0,0,29,985,0,0,0,9,1009,2,4,1016,4,0,67,948,0,0
66,6.70625,0.48132542533973954,0.04947642536265799,77.33333333333333,0.1426973920883637,9.783333333333333,0.29961589725313553,0.0427718024325996,164.43124999999998,0.10377043357018917,0,18,1004,0,2,1022,0,0,63,936,0,0,0,33,987,0,15,1009,0,0,113,895,0,0
67,8.803125000000001,0.3335414986297312,0.04533344822289363,136.43854166666665,0.11410619371936115,10.701041666666667,0.3825548067162479,0.04063835250652325,201.40520833333335,0.10039451173255291,0,55,956,0,7,1010,4,0,122,879,0,0,0,39,981,0,13,1009,2,0,98,915,0,0
68,13.804166666666667,0.3590185228017384,0.037442084907523814,326.19166666666666,0.08082559020863908,9.160416666666666,0.4967297102690281,0.04320091948609942,162.8166666666667,0.12147852806193998,0,0,539,453,0,243,770,0,0,687,311,0,0,0,70,952,0,14,1010,0,0,73,943,0
69,11.789583333333333,0.38608537596590836,0.038724229782168974,233.52083333333334,0.09447445020377623,11.721875,0.42995269788802576,0.039856513478560396,251.353125,0.10148293633472724,0,0,687,310,0,322,680,0,2,844,162,0,0,0,271,731,0,121,892,0,0,479,523,0
70,13.15625,0.4459694252723686,0.03764439791581802,312.75,0.09535528008177363,12.39375,0.4374369205907807,0.04108975609024171,294.01874999999995,0.10143954712754151,0,4,868,131,0,697,308,0,30,953,34,0,0,2,330,660,1,198,816,0,4,542,466,0
71,11.59375,0.41519180203255535,0.03972015826028671,234.61666666666667,0.09977510106992316,11.516666666666666,0.6499451400747044,0.04122158111960287,274.46875,0.11941128760336664,0,14,992,14,5,937,68,0,25,993,2,0,0,0,428,580,0,301,701,0,10,585,409,0
72,9.183333333333334,0.4522454623186415,0.04200384407011657,138.85416666666669,0.11074369898347575,10.661458333333334,0.5501283798889985,0.04012783392553796,202.68645833333332,0.11650893838849834,0,6,1013,0,0,1022,2,0,27,992,0,0,0,1,728,272,0,493,508,0,14,969,31,0
73,10.510416666666666,0.29761050629804336,0.04103690750748377,181.49166666666665,0.10087730306392552,12.970833333333333,0.49773956806816266,0.0369754986443726,286.07291666666663,0.0863567471110479,0,12,1010,0,1,1015,5,0,54,960,0,0,0,1,767,239,0,580,428,0,25,865,124,0
74,8.764583333333333,0.27079775977113896,0.046932834691953376,136.35,0.12305284558004384,8.647916666666667,0.6774505425979334,0.04782600118020416,144.14166666666665,0.14101102845983024,0,6,1015,0,0,1021,3,0,32,989,0,0,0,0,400,580,0,177,835,0,10,565,419,0
75,7.74375,0.3606896933010743,0.04927865071881196,100.60208333333334,0.13053019187324844,8.458333333333332,0.4507338797962456,0.04547683323529807,124.81458333333333,0.13089303863504279,0,0,1023,1,0,1022,2,0,8,1015,0,0,0,0,524,441,0,214,787,0,0,702,294,0
76,8.492708333333333,0.2895119116677562,0.04588065738655259,120.13020833333333,0.11136652439241901,8.992708333333333,0.7226376192487105,0.0406650443665482,134.596875,0.10150194467100856,0,0,1022,1,0,1012,10,0,1,1023,0,0,0,2,768,226,0,540,457,0,8,898,99,0
77,9.220833333333331,0.29850818452316186,0.04473106365329977,145.45625,0.11453553472227622,9.192708333333332,0.6784272390044285,0.0407183755951918,139.796875,0.10594407631617617,0,3,1020,0,2,1020,2,0,15,1005,0,0,0,6,953,41,0,763,227,0,18,999,1,0
78,8.083333333333334,0.662467397823883,0.04208127057650866,109.2375,0.1196887455282966,8.872916666666667,0.4241178480342141,0.04274642610142332,130.76874999999998,0.11499629226993305,0,34,987,0,9,1013,1,0,80,929,0,0,0,6,1013,0,0,1020,3,0,38,972,0,0
79,9.223958333333334,0.4268827836168805,0.0417187174885433,142.45104166666667,0.10702472761055877,8.889583333333333,0.6527775041050755,0.039883728581409685,134.26458333333332,0.11402382921265189,0,5,1017,0,0,1022,2,0,40,971,0,0,0,139,870,3,12,1001,8,0,175,814,0,0
80,7.961458333333335,0.6890608221174498,0.04184856130541806,113.91354166666666,0.12499841309192912,8.489583333333332,0.5778402969752714,0.042542870534712784,117.98124999999999,0.1106629248993933,0,54,957,0,2,1020,2,0,78,929,0,0,0,187,829,0,17,1000,0,0,203,794,0,0
81,11.404166666666667,0.47833564495928427,0.03908679799852858,222.33958333333334,0.09800226464476068,12.083333333333336,0.6063920441636874,0.03897559777889522,258.11875000000003,0.08553339510749461,0,0,348,649,0,81,935,0,0,411,592,0,0,0,200,807,0,94,923,0,0,262,754,0
82,6.851041666666666,0.6460240404410241,0.04821015193919223,86.44895833333332,0.16080193800553466,17.807291666666664,0.6237784459398246,0.03486083443891982,518.8427083333333,0.05981071382619183,0,0,157,843,0,17,1004,0,0,158,848,0,0,10,640,356,4,523,481,0,81,666,253,0
83,9.832291666666666,0.6730923643756938,0.03891987852556126,169.01979166666666,0.11031304517932064,14.551041666666666,0.5946605079335371,0.03729690372910033,370.2614583333333,0.09180435880540257,0,0,650,343,0,412,586,0,1,734,272,0,0,4,547,451,1,403,601,0,41,709,246,0
84,11.359375,0.6978598889314475,0.03703414340548162,219.015625,0.08575628010194014,16.134375,0.4762537505682606,0.03617449032121946,452.38854166666664,0.07486259952435191,0,5,884,116,3,726,279,0,38,910,63,0,0,38,832,139,26,776,204,0,105,897,11,0
85,12.574999999999998,0.3679210482147037,0.03818813079129867,267.4145833333333,0.08428036976250311,15.476041666666667,0.29247348672157225,0.03635401743044822,399.484375,0.07032899596966373,0,25,992,4,9,974,34,0,71,940,0,0,0,0,804,207,0,719,279,0,29,976,13,0
86,10.919791666666667,0.5701497418084132,0.03889198896373848,209.91979166666667,0.08791398546238785,12.498958333333334,0.426092243254253,0.03801726581436387,248.06979166666665,0.0810323393835099,0,20,998,0,4,943,56,0,60,949,0,0,0,0,834,163,0,702,291,0,16,1003,2,0
87,9.505208333333334,0.4609551894389967,0.041718717488543305,154.99895833333335,0.09487472849256515,11.834375000000001,0.41993858492836705,0.03878023014372143,224.859375,0.08505776072884577,0,5,1016,1,1,971,39,0,30,987,0,0,0,0,810,185,0,579,416,0,13,963,42,0
88,8.879166666666666,0.3893689551758275,0.04342638247015798,134.30624999999998,0.11984649116267054,11.627083333333333,0.48212793357754047,0.03889198896373848,222.23333333333332,0.08702480483063316,0,0,1023,1,0,1015,9,0,9,1011,0,0,0,0,804,186,0,623,378,0,12,996,8,0
89,8.421875,0.2651811230652759,0.0485912657903775,122.31354166666667,0.12923935693086633,9.109375,0.2760027976655295,0.04672429477501209,145.17604166666666,0.11241803246489901,0,1,1023,0,0,1012,10,0,7,1014,0,0,0,0,746,228,0,342,632,0,1,977,34,0
90,9.390625,0.14002119927462964,0.046257506898280246,151.70729166666666,0.11687176473791308,8.198958333333334,0.40418212356823413,0.04456093674209883,113.61354166666666,0.12429288214607219,0,2,1020,0,0,1001,16,0,9,1013,0,0,0,0,869,119,0,471,515,0,0,1006,13,0
91,9.230208333333334,0.4374857579877549,0.04197800349918726,145.99270833333333,0.11622743604134467,9.408333333333333,0.6918789282074872,0.03894774811633316,159.09166666666664,0.11546562069206964,0,2,1020,1,2,1019,2,0,23,993,0,0,0,6,967,34,2,855,159,0,33,978,2,0
92,10.176041666666666,0.23877624548194018,0.04315065661918329,177.14895833333333,0.0999625743500647,10.016666666666666,0.4868290868306435,0.04119524986101081,172.04375000000002,0.11034610166614191,0,1,1019,3,1,1010,9,0,15,1000,0,0,0,10,1001,8,3,988,29,0,45,973,0,0
93,9.527083333333332,0.4736662504460535,0.042542870534712784,152.53958333333333,0.10481473485258214,9.107291666666667,0.6731938204112428,0.0391422796417832,138.56354166666665,0.11668611492710866,0,39,980,0,2,1022,0,0,52,962,0,0,0,257,752,0,24,987,0,0,172,824,0,0
94,9.748958333333334,0.5438456538695916,0.04502121413536314,188.57395833333334,0.12092980076771512,16.30625,0.46188348291008074,0.03578242507774514,458.75833333333327,0.06861484563790177,0,0,224,783,0,59,963,0,0,197,812,0,0,0,308,706,0,159,859,0,4,394,609,0
95,13.541666666666666,0.5464652566526738,0.038273277230987154,327.7104166666667,0.07168689541363919,16.956249999999997,0.5837492077721227,0.03700483264235752,580.8145833333333,0.08981704988348493,0,0,476,529,0,273,731,0,0,546,470,0,0,10,341,663,9,253,757,0,32,423,556,0
96,10.063541666666666,0.6734819407102944,0.04114253678777396,203.95104166666664,0.12223303936196793,22.96666666666667,0.19947559805039458,0.03454817489953542,876.425,0.054043307578729244,0,0,434,572,0,232,777,0,3,480,528,0,0,76,827,106,58,804,148,0,200,787,26,0
97,15.021875,0.320952015162384,0.03656235161413384,365.9864583333333,0.07372381753363537,20.382291666666667,0.44924836269080304,0.034954086949088574,725.4135416666666,0.055034689717540136,0,2,786,220,0,558,439,0,11,932,75,0,0,25,651,339,21,579,414,0,105,777,126,0
98,11.823958333333332,0.48817699143612914,0.03849941377620069,236.83645833333333,0.08905624782057892,15.895833333333334,0.2582323810973781,0.03694614135618375,435.5708333333333,0.06948832071130744,0,17,982,18,3,955,57,0,61,947,1,0,0,2,848,152,1,745,253,0,67,946,2,0
99,10.792708333333334,0.6473836063123348,0.039280640906176674,201.46145833333333,0.09872565504631556,12.690625,0.3413338829511547,0.03824491614726212,269.3302083333333,0.0837183157057922,0,6,896,95,1,704,299,0,29,985,2,0,0,0,797,203,0,700,300,0,16,994,10,0
